Instance_number,STATION,STATIONNAME,DATE,EVAP,PRCP,TOBS,AWND,Cluster
0,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130101,0,44,56,0,cluster2
1,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130102,0,-6,0,0,cluster2
2,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130103,0,-11,0,0,cluster2
3,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130104,0,44,0,0,cluster2
4,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130105,0,28,0,0,cluster2
5,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130106,0,6,0,0,cluster2
6,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130107,0,-28,0,0,cluster2
7,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130108,0,83,0,0,cluster2
8,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130109,0,94,686,0,cluster2
9,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130110,0,128,198,0,cluster2
10,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130111,0,89,0,0,cluster2
11,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130112,0,161,0,0,cluster2
12,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130113,0,0,58,0,cluster2
13,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130114,0,-17,0,0,cluster2
14,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130115,0,-17,53,0,cluster2
15,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130116,0,-33,0,0,cluster2
16,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130117,0,22,0,0,cluster2
17,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130118,0,-11,0,0,cluster2
18,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130119,0,44,0,0,cluster2
19,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130120,0,28,0,0,cluster2
20,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130121,0,50,0,0,cluster2
21,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130122,0,39,0,0,cluster2
22,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130123,0,89,0,0,cluster2
23,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130124,0,106,0,0,cluster2
24,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130125,0,89,0,0,cluster2
25,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130126,0,67,0,0,cluster2
26,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130127,0,111,0,0,cluster2
27,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130128,0,189,0,0,cluster2
28,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130129,0,211,0,0,cluster2
29,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130130,0,56,122,0,cluster2
30,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130131,0,17,0,0,cluster2
31,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130201,0,-6,0,0,cluster2
32,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130202,0,72,0,0,cluster2
33,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130203,0,28,0,0,cluster2
34,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130204,0,128,0,0,cluster2
35,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130205,0,144,13,0,cluster2
36,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130206,0,144,0,0,cluster2
37,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130207,0,144,5,0,cluster2
38,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130208,0,61,0,0,cluster2
39,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130209,0,83,0,0,cluster2
40,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130210,0,111,272,0,cluster2
41,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130211,0,100,0,0,cluster2
42,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130212,0,72,84,0,cluster2
43,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130213,0,39,28,0,cluster2
44,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130214,0,28,0,0,cluster2
45,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130215,0,78,0,0,cluster2
46,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130216,0,-11,0,0,cluster2
47,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130217,0,33,0,0,cluster2
48,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130218,0,139,0,0,cluster2
49,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130219,0,50,0,0,cluster2
50,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130220,0,67,41,0,cluster2
51,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130221,0,78,15,0,cluster2
52,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130222,0,-6,46,0,cluster2
53,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130223,0,0,0,0,cluster2
54,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130224,0,33,0,0,cluster2
55,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130225,0,111,13,0,cluster2
56,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130226,0,39,0,0,cluster2
57,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130227,0,28,0,0,cluster2
58,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130228,0,22,0,0,cluster2
59,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130301,0,22,0,0,cluster2
60,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130302,0,0,0,0,cluster2
61,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130303,0,39,0,0,cluster2
62,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130304,0,122,0,0,cluster2
63,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130305,0,67,0,0,cluster2
64,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130306,0,22,0,0,cluster2
65,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130307,0,61,0,0,cluster2
66,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130308,0,128,0,0,cluster2
67,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130309,0,156,0,0,cluster2
68,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130310,0,111,244,0,cluster2
69,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130311,0,0,0,0,cluster2
70,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130312,0,44,0,0,cluster2
71,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130313,0,56,0,0,cluster2
72,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130314,0,94,0,0,cluster2
73,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130315,0,122,0,0,cluster2
74,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130316,0,139,0,0,cluster2
75,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130317,0,178,0,0,cluster2
76,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130318,0,167,0,0,cluster2
77,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130319,0,94,0,0,cluster2
78,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130320,0,83,0,0,cluster2
79,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130321,0,128,0,0,cluster2
80,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130322,0,172,0,0,cluster2
81,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130323,0,78,0,0,cluster2
82,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130324,0,33,36,0,cluster2
83,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130325,0,-6,0,0,cluster2
84,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130326,0,0,0,0,cluster2
85,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130327,0,56,0,0,cluster2
86,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130328,0,106,0,0,cluster2
87,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130329,0,150,0,0,cluster2
88,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130330,0,122,188,0,cluster2
89,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130331,0,172,0,0,cluster2
90,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130401,0,106,0,0,cluster2
91,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130402,0,189,0,0,cluster2
92,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130403,0,94,196,0,cluster2
93,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130404,0,56,124,0,cluster2
94,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130405,0,44,0,0,cluster2
95,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130406,0,122,0,0,cluster2
96,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130407,0,167,0,0,cluster2
97,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130408,0,167,0,0,cluster2
98,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130409,0,206,0,0,cluster2
99,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130410,0,61,0,0,cluster2
100,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130411,0,44,43,0,cluster2
101,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130412,0,0,0,0,cluster2
102,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130413,0,122,0,0,cluster2
103,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130414,0,139,0,0,cluster2
104,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130415,0,200,0,0,cluster2
105,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130416,0,211,0,0,cluster2
106,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130417,0,222,0,0,cluster2
107,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130418,0,83,259,0,cluster2
108,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130419,0,39,30,0,cluster2
109,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130420,0,72,0,0,cluster2
110,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130421,0,100,0,0,cluster2
111,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130422,0,128,0,0,cluster2
112,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130423,0,117,0,0,cluster2
113,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130424,0,28,15,0,cluster2
114,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130425,0,139,0,0,cluster2
115,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130426,0,156,0,0,cluster2
116,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130427,0,194,0,0,cluster2
117,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130428,0,122,0,0,cluster2
118,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130429,0,156,0,0,cluster2
119,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130430,0,156,0,0,cluster2
120,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130501,0,189,0,0,cluster2
121,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130502,0,100,0,0,cluster2
122,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130503,0,39,0,0,cluster2
123,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130504,0,50,0,0,cluster2
124,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130505,0,78,0,0,cluster2
125,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130506,0,100,0,0,cluster2
126,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130507,0,133,0,0,cluster2
127,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130508,0,183,0,0,cluster2
128,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130509,0,200,0,0,cluster2
129,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130510,0,183,99,0,cluster2
130,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130511,0,161,0,0,cluster2
131,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130512,0,139,0,0,cluster2
132,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130513,0,144,0,0,cluster2
133,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130514,0,156,0,0,cluster2
134,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130515,0,211,0,0,cluster2
135,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130516,0,172,216,0,cluster2
136,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130517,0,228,0,0,cluster2
137,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130518,0,222,0,0,cluster2
138,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130519,0,211,0,0,cluster2
139,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130520,0,228,0,0,cluster2
140,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130521,0,239,0,0,cluster2
141,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130522,0,133,145,0,cluster2
142,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130523,0,222,0,0,cluster2
143,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130524,0,228,0,0,cluster2
144,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130525,0,194,51,0,cluster2
145,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130526,0,222,30,0,cluster2
146,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130527,0,211,0,0,cluster2
147,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130528,0,222,0,0,cluster2
148,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130529,0,228,0,0,cluster2
149,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130530,0,233,132,0,cluster2
150,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130531,0,244,0,0,cluster2
151,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130601,0,244,0,0,cluster2
152,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130602,0,194,13,0,cluster2
153,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130603,0,178,0,0,cluster2
154,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130604,0,217,0,0,cluster2
155,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130605,0,228,0,0,cluster2
156,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130606,0,200,97,0,cluster2
157,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130607,0,178,48,0,cluster2
158,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130608,0,194,0,0,cluster2
159,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130609,0,194,135,0,cluster2
160,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130610,0,211,79,0,cluster2
161,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130611,0,233,0,0,cluster2
162,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130612,0,233,0,0,cluster2
163,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130613,0,233,0,0,cluster2
164,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130614,0,239,0,0,cluster2
165,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130615,0,239,3,0,cluster2
166,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130616,0,239,0,0,cluster2
167,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130617,0,256,0,0,cluster2
168,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130618,0,211,391,0,cluster2
169,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130619,0,217,0,0,cluster2
170,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130620,0,244,0,0,cluster2
171,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130621,0,244,0,0,cluster2
172,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130622,0,233,0,0,cluster2
173,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130623,0,244,0,0,cluster2
174,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130624,0,239,0,0,cluster2
175,GHCND:USC00410337,'ARLINGTON SIX FLAGS TX US',20130625,0,250,0,0,cluster2
